model,time_us,T2_us,lambda_max_rad_per_us,omega_rad_per_us,drive_freq_rad_per_us,dt_us,fidelity_mean,fidelity_std,n_realizations
markovian,6.0,80.0,0.125664,0.125664,0.062832,0.2,0.8330079818281271,0.0,1
markovian,7.0,80.0,0.125664,0.125664,0.062832,0.2,0.7918835521606049,0.0,1
markovian,8.0,80.0,0.125664,0.125664,0.062832,0.2,0.7494596301379397,0.0,1
markovian,9.0,80.0,0.125664,0.125664,0.062832,0.2,0.7068353133535465,0.0,1
markovian,10.0,80.0,0.125664,0.125664,0.062832,0.2,0.6650323956749563,0.0,1
markovian,11.0,80.0,0.125664,0.125664,0.062832,0.2,0.6249645316286395,0.0,1
markovian,12.0,80.0,0.125664,0.125664,0.062832,0.2,0.5874141579513413,0.0,1
markovian,13.0,80.0,0.125664,0.125664,0.062832,0.2,0.5530174795544209,0.0,1
markovian,14.0,80.0,0.125664,0.125664,0.062832,0.2,0.522257254255807,0.0,1
markovian,15.0,80.0,0.125664,0.125664,0.062832,0.2,0.49546263999363677,0.0,1
markovian,16.0,80.0,0.125664,0.125664,0.062832,0.2,0.4728150270309017,0.0,1
markovian,17.0,80.0,0.125664,0.125664,0.062832,0.2,0.45435857579821937,0.0,1
markovian,18.0,80.0,0.125664,0.125664,0.062832,0.2,0.440014113031714,0.0,1
markovian,19.0,80.0,0.125664,0.125664,0.062832,0.2,0.4295950873495345,0.0,1
markovian,20.0,80.0,0.125664,0.125664,0.062832,0.2,0.422824425261222,0.0,1
markovian,21.0,80.0,0.125664,0.125664,0.062832,0.2,0.4193513312089713,0.0,1
markovian,22.0,80.0,0.125664,0.125664,0.062832,0.2,0.41876731214372476,0.0,1
markovian,23.0,80.0,0.125664,0.125664,0.062832,0.2,0.4206209527699384,0.0,1
markovian,24.0,80.0,0.125664,0.125664,0.062832,0.2,0.4244312009348261,0.0,1
markovian,25.0,80.0,0.125664,0.125664,0.062832,0.2,0.4296991279117598,0.0,1
markovian,26.0,80.0,0.125664,0.125664,0.062832,0.2,0.435918294875008,0.0,1
markovian,27.0,80.0,0.125664,0.125664,0.062832,0.2,0.44258397850323805,0.0,1
markovian,28.0,80.0,0.125664,0.125664,0.062832,0.2,0.44920158278647826,0.0,1
markovian,29.0,80.0,0.125664,0.125664,0.062832,0.2,0.45529459084212776,0.0,1
markovian,30.0,80.0,0.125664,0.125664,0.062832,0.2,0.460412391949637,0.0,1
markovian,31.0,80.0,0.125664,0.125664,0.062832,0.2,0.46413825873347936,0.0,1
markovian,32.0,80.0,0.125664,0.125664,0.062832,0.2,0.46609765256079894,0.0,1
markovian,33.0,80.0,0.125664,0.125664,0.062832,0.2,0.46596690848909855,0.0,1
markovian,34.0,80.0,0.125664,0.125664,0.062832,0.2,0.46348220313217425,0.0,1
markovian,35.0,80.0,0.125664,0.125664,0.062832,0.2,0.45844855044056254,0.0,1
markovian,36.0,80.0,0.125664,0.125664,0.062832,0.2,0.4507484147277684,0.0,1
markovian,37.0,80.0,0.125664,0.125664,0.062832,0.2,0.4403493924097649,0.0,1
markovian,38.0,80.0,0.125664,0.125664,0.062832,0.2,0.42731031013258475,0.0,1
markovian,39.0,80.0,0.125664,0.125664,0.062832,0.2,0.4117850333197536,0.0,1
markovian,40.0,80.0,0.125664,0.125664,0.062832,0.2,0.3940232896987804,0.0,1
markovian,41.0,80.0,0.125664,0.125664,0.062832,0.2,0.3743678968488885,0.0,1
markovian,42.0,80.0,0.125664,0.125664,0.062832,0.2,0.3532479446185325,0.0,1
markovian,43.0,80.0,0.125664,0.125664,0.062832,0.2,0.33116771755390856,0.0,1
markovian,44.0,80.0,0.125664,0.125664,0.062832,0.2,0.30869143524355935,0.0,1
markovian,45.0,80.0,0.125664,0.125664,0.062832,0.2,0.2864242167316722,0.0,1
markovian,46.0,80.0,0.125664,0.125664,0.062832,0.2,0.2649900085208259,0.0,1
markovian,47.0,80.0,0.125664,0.125664,0.062832,0.2,0.24500751941412202,0.0,1
markovian,48.0,80.0,0.125664,0.125664,0.062832,0.2,0.2270654444622942,0.0,1
markovian,49.0,80.0,0.125664,0.125664,0.062832,0.2,0.21169840384764585,0.0,1
markovian,50.0,80.0,0.125664,0.125664,0.062832,0.2,0.19936504876776087,0.0,1
markovian,51.0,80.0,0.125664,0.125664,0.062832,0.2,0.19042968583830272,0.0,1
markovian,52.0,80.0,0.125664,0.125664,0.062832,0.2,0.18514854922291588,0.0,1
markovian,53.0,80.0,0.125664,0.125664,0.062832,0.2,0.1836615250375887,0.0,1
markovian,54.0,80.0,0.125664,0.125664,0.062832,0.2,0.18598973723005163,0.0,1
markovian,55.0,80.0,0.125664,0.125664,0.062832,0.2,0.19203897800278413,0.0,1
markovian,56.0,80.0,0.125664,0.125664,0.062832,0.2,0.2016085518482066,0.0,1
markovian,57.0,80.0,0.125664,0.125664,0.062832,0.2,0.21440474074318247,0.0,1
markovian,58.0,80.0,0.125664,0.125664,0.062832,0.2,0.23005782173127476,0.0,1
markovian,59.0,80.0,0.125664,0.125664,0.062832,0.2,0.2481413983703569,0.0,1
markovian,60.0,80.0,0.125664,0.125664,0.062832,0.2,0.2681927524374056,0.0,1
markovian,61.0,80.0,0.125664,0.125664,0.062832,0.2,0.289732976775563,0.0,1
markovian,62.0,80.0,0.125664,0.125664,0.062832,0.2,0.31228579786230715,0.0,1
markovian,63.0,80.0,0.125664,0.125664,0.062832,0.2,0.3353942131247055,0.0,1
markovian,64.0,80.0,0.125664,0.125664,0.062832,0.2,0.3586343246293683,0.0,1
markovian,65.0,80.0,0.125664,0.125664,0.062832,0.2,0.381626018717869,0.0,1
markovian,66.0,80.0,0.125664,0.125664,0.062832,0.2,0.4040403947962911,0.0,1
markovian,67.0,80.0,0.125664,0.125664,0.062832,0.2,0.42560406576474225,0.0,1
markovian,68.0,80.0,0.125664,0.125664,0.062832,0.2,0.44610062431695374,0.0,1
markovian,69.0,80.0,0.125664,0.125664,0.062832,0.2,0.4653696874526293,0.0,1
markovian,70.0,80.0,0.125664,0.125664,0.062832,0.2,0.4833039962834351,0.0,1
markovian,71.0,80.0,0.125664,0.125664,0.062832,0.2,0.49984506485781954,0.0,1
markovian,72.0,80.0,0.125664,0.125664,0.062832,0.2,0.5149778489513737,0.0,1
markovian,73.0,80.0,0.125664,0.125664,0.062832,0.2,0.5287248539858043,0.0,1
markovian,74.0,80.0,0.125664,0.125664,0.062832,0.2,0.5411400311747877,0.0,1
markovian,75.0,80.0,0.125664,0.125664,0.062832,0.2,0.5523027325741802,0.0,1
markovian,76.0,80.0,0.125664,0.125664,0.062832,0.2,0.562311917339774,0.0,1
markovian,77.0,80.0,0.125664,0.125664,0.062832,0.2,0.5712807296835842,0.0,1
markovian,78.0,80.0,0.125664,0.125664,0.062832,0.2,0.5793315083269601,0.0,1
markovian,79.0,80.0,0.125664,0.125664,0.062832,0.2,0.5865912404069948,0.0,1
markovian,80.0,80.0,0.125664,0.125664,0.062832,0.2,0.5931874409530791,0.0,1
markovian,81.0,80.0,0.125664,0.125664,0.062832,0.2,0.5992444220664536,0.0,1
markovian,82.0,80.0,0.125664,0.125664,0.062832,0.2,0.6048799126278244,0.0,1
markovian,83.0,80.0,0.125664,0.125664,0.062832,0.2,0.6102019977329258,0.0,1
markovian,84.0,80.0,0.125664,0.125664,0.062832,0.2,0.6153063644749208,0.0,1
markovian,85.0,80.0,0.125664,0.125664,0.062832,0.2,0.6202738640077425,0.0,1
markovian,86.0,80.0,0.125664,0.125664,0.062832,0.2,0.6251684255088864,0.0,1
markovian,87.0,80.0,0.125664,0.125664,0.062832,0.2,0.6300353819655948,0.0,1
markovian,88.0,80.0,0.125664,0.125664,0.062832,0.2,0.6349002868786426,0.0,1
markovian,89.0,80.0,0.125664,0.125664,0.062832,0.2,0.6397683115305409,0.0,1
markovian,90.0,80.0,0.125664,0.125664,0.062832,0.2,0.6446243115353478,0.0,1
markovian,91.0,80.0,0.125664,0.125664,0.062832,0.2,0.6494336371045849,0.0,1
markovian,92.0,80.0,0.125664,0.125664,0.062832,0.2,0.654143733306608,0.0,1
markovian,93.0,80.0,0.125664,0.125664,0.062832,0.2,0.6586865356603118,0.0,1
markovian,94.0,80.0,0.125664,0.125664,0.062832,0.2,0.6629816155079589,0.0,1
markovian,95.0,80.0,0.125664,0.125664,0.062832,0.2,0.666939973190072,0.0,1
markovian,96.0,80.0,0.125664,0.125664,0.062832,0.2,0.6704683207871602,0.0,1
markovian,97.0,80.0,0.125664,0.125664,0.062832,0.2,0.6734736464477613,0.0,1
markovian,98.0,80.0,0.125664,0.125664,0.062832,0.2,0.6758678153249302,0.0,1
markovian,99.0,80.0,0.125664,0.125664,0.062832,0.2,0.6775719431654366,0.0,1
markovian,100.0,80.0,0.125664,0.125664,0.062832,0.2,0.678520281152455,0.0,1
markovian,101.0,80.0,0.125664,0.125664,0.062832,0.2,0.6786633758524065,0.0,1
markovian,102.0,80.0,0.125664,0.125664,0.062832,0.2,0.6779703145731709,0.0,1
markovian,103.0,80.0,0.125664,0.125664,0.062832,0.2,0.6764299300600349,0.0,1
markovian,104.0,80.0,0.125664,0.125664,0.062832,0.2,0.6740509131053452,0.0,1
markovian,105.0,80.0,0.125664,0.125664,0.062832,0.2,0.6708608598933464,0.0,1
markovian,106.0,80.0,0.125664,0.125664,0.062832,0.2,0.6669043549834699,0.0,1
markovian,107.0,80.0,0.125664,0.125664,0.062832,0.2,0.6622402536797722,0.0,1
markovian,108.0,80.0,0.125664,0.125664,0.062832,0.2,0.6569383736354032,0.0,1
markovian,109.0,80.0,0.125664,0.125664,0.062832,0.2,0.6510758315788326,0.0,1
markovian,110.0,80.0,0.125664,0.125664,0.062832,0.2,0.6447332661604441,0.0,1
markovian,111.0,80.0,0.125664,0.125664,0.062832,0.2,0.637991173606371,0.0,1
markovian,112.0,80.0,0.125664,0.125664,0.062832,0.2,0.6309265525877097,0.0,1
markovian,113.0,80.0,0.125664,0.125664,0.062832,0.2,0.6236100132435548,0.0,1
markovian,114.0,80.0,0.125664,0.125664,0.062832,0.2,0.6161034579932942,0.0,1
markovian,115.0,80.0,0.125664,0.125664,0.062832,0.2,0.6084583938575114,0.0,1
markovian,116.0,80.0,0.125664,0.125664,0.062832,0.2,0.6007148919618244,0.0,1
markovian,117.0,80.0,0.125664,0.125664,0.062832,0.2,0.5929011730593603,0.0,1
markovian,118.0,80.0,0.125664,0.125664,0.062832,0.2,0.5850337702611513,0.0,1
markovian,119.0,80.0,0.125664,0.125664,0.062832,0.2,0.5771182023444472,0.0,1
markovian,120.0,80.0,0.125664,0.125664,0.062832,0.2,0.5691500824601212,0.0,1
markovian,0.0,80.0,0.188496,0.125664,0.062832,0.2,0.9914931971144676,0.0,1
markovian,1.0,80.0,0.188496,0.125664,0.062832,0.2,0.9803692384386657,0.0,1
markovian,2.0,80.0,0.188496,0.125664,0.062832,0.2,0.9621593872301675,0.0,1
markovian,3.0,80.0,0.188496,0.125664,0.062832,0.2,0.9377398661502221,0.0,1
markovian,4.0,80.0,0.188496,0.125664,0.062832,0.2,0.9082664959990997,0.0,1
markovian,5.0,80.0,0.188496,0.125664,0.062832,0.2,0.8750926356964077,0.0,1
markovian,6.0,80.0,0.188496,0.125664,0.062832,0.2,0.8396769764750184,0.0,1
markovian,7.0,80.0,0.188496,0.125664,0.062832,0.2,0.8034897024974297,0.0,1
markovian,8.0,80.0,0.188496,0.125664,0.062832,0.2,0.7679250518872436,0.0,1
markovian,9.0,80.0,0.188496,0.125664,0.062832,0.2,0.7342269427642403,0.0,1
markovian,10.0,80.0,0.188496,0.125664,0.062832,0.2,0.7034323348011916,0.0,1
markovian,11.0,80.0,0.188496,0.125664,0.062832,0.2,0.6763347084284472,0.0,1
markovian,12.0,80.0,0.188496,0.125664,0.062832,0.2,0.6534677933204569,0.0,1
markovian,13.0,80.0,0.188496,0.125664,0.062832,0.2,0.6351077452780006,0.0,1
markovian,14.0,80.0,0.188496,0.125664,0.062832,0.2,0.6212905474224556,0.0,1
markovian,15.0,80.0,0.188496,0.125664,0.062832,0.2,0.6118405855417578,0.0,1
markovian,16.0,80.0,0.188496,0.125664,0.062832,0.2,0.6064061085348564,0.0,1
markovian,17.0,80.0,0.188496,0.125664,0.062832,0.2,0.6044975468063265,0.0,1
markovian,18.0,80.0,0.188496,0.125664,0.062832,0.2,0.6055252908036488,0.0,1
markovian,19.0,80.0,0.188496,0.125664,0.062832,0.2,0.6088343786864062,0.0,1
markovian,20.0,80.0,0.188496,0.125664,0.062832,0.2,0.6137344652786965,0.0,1
markovian,21.0,80.0,0.188496,0.125664,0.062832,0.2,0.6195243291011232,0.0,1
markovian,22.0,80.0,0.188496,0.125664,0.062832,0.2,0.6255109399846339,0.0,1
markovian,23.0,80.0,0.188496,0.125664,0.062832,0.2,0.6310237108378767,0.0,1
markovian,24.0,80.0,0.188496,0.125664,0.062832,0.2,0.6354249771422866,0.0,1
markovian,25.0,80.0,0.188496,0.125664,0.062832,0.2,0.6381179910048191,0.0,1
markovian,26.0,80.0,0.188496,0.125664,0.062832,0.2,0.6385537990589072,0.0,1
markovian,27.0,80.0,0.188496,0.125664,0.062832,0.2,0.63623831492298,0.0,1
markovian,28.0,80.0,0.188496,0.125664,0.062832,0.2,0.6307407155122837,0.0,1
markovian,29.0,80.0,0.188496,0.125664,0.062832,0.2,0.6217040006009307,0.0,1
markovian,30.0,80.0,0.188496,0.125664,0.062832,0.2,0.6088581678310596,0.0,1
markovian,31.0,80.0,0.188496,0.125664,0.062832,0.2,0.5920359821585891,0.0,1
markovian,32.0,80.0,0.188496,0.125664,0.062832,0.2,0.5711907759562579,0.0,1
markovian,33.0,80.0,0.188496,0.125664,0.062832,0.2,0.5464151309487948,0.0,1
markovian,34.0,80.0,0.188496,0.125664,0.062832,0.2,0.5179587088800313,0.0,1
markovian,35.0,80.0,0.188496,0.125664,0.062832,0.2,0.4862429756874842,0.0,1
markovian,36.0,80.0,0.188496,0.125664,0.062832,0.2,0.4518701823205241,0.0,1
markovian,37.0,80.0,0.188496,0.125664,0.062832,0.2,0.4156238128896613,0.0,1
markovian,38.0,80.0,0.188496,0.125664,0.062832,0.2,0.3784578743744514,0.0,1
markovian,39.0,80.0,0.188496,0.125664,0.062832,0.2,0.3414729492856293,0.0,1
markovian,40.0,80.0,0.188496,0.125664,0.062832,0.2,0.3058778920074747,0.0,1
markovian,41.0,80.0,0.188496,0.125664,0.062832,0.2,0.2729373916552248,0.0,1
markovian,42.0,80.0,0.188496,0.125664,0.062832,0.2,0.24390724912818246,0.0,1
markovian,43.0,80.0,0.188496,0.125664,0.062832,0.2,0.2199609513234878,0.0,1
markovian,44.0,80.0,0.188496,0.125664,0.062832,0.2,0.20211273999603624,0.0,1
markovian,45.0,80.0,0.188496,0.125664,0.062832,0.2,0.19114360578092476,0.0,1
markovian,46.0,80.0,0.188496,0.125664,0.062832,0.2,0.18753724181343276,0.0,1
markovian,47.0,80.0,0.188496,0.125664,0.062832,0.2,0.1914327806413274,0.0,1
markovian,48.0,80.0,0.188496,0.125664,0.062832,0.2,0.2026000344817141,0.0,1
markovian,49.0,80.0,0.188496,0.125664,0.062832,0.2,0.22044102170403884,0.0,1
markovian,50.0,80.0,0.188496,0.125664,0.062832,0.2,0.2440189947748656,0.0,1
markovian,51.0,80.0,0.188496,0.125664,0.062832,0.2,0.2721133106802543,0.0,1
markovian,52.0,80.0,0.188496,0.125664,0.062832,0.2,0.30329569908950427,0.0,1
markovian,53.0,80.0,0.188496,0.125664,0.062832,0.2,0.33602118471582065,0.0,1
markovian,54.0,80.0,0.188496,0.125664,0.062832,0.2,0.36872543866259044,0.0,1
markovian,55.0,80.0,0.188496,0.125664,0.062832,0.2,0.39991987091730274,0.0,1
markovian,56.0,80.0,0.188496,0.125664,0.062832,0.2,0.42827637117965084,0.0,1
markovian,57.0,80.0,0.188496,0.125664,0.062832,0.2,0.4526951306942867,0.0,1
markovian,58.0,80.0,0.188496,0.125664,0.062832,0.2,0.4723511703265496,0.0,1
markovian,59.0,80.0,0.188496,0.125664,0.062832,0.2,0.4867177141412956,0.0,1
markovian,60.0,80.0,0.188496,0.125664,0.062832,0.2,0.495567020622784,0.0,1
markovian,61.0,80.0,0.188496,0.125664,0.062832,0.2,0.49895139799526056,0.0,1
markovian,62.0,80.0,0.188496,0.125664,0.062832,0.2,0.49716866034254076,0.0,1
markovian,63.0,80.0,0.188496,0.125664,0.062832,0.2,0.4907171175709082,0.0,1
markovian,64.0,80.0,0.188496,0.125664,0.062832,0.2,0.4802453401985436,0.0,1
markovian,65.0,80.0,0.188496,0.125664,0.062832,0.2,0.4665014996385385,0.0,1
markovian,66.0,80.0,0.188496,0.125664,0.062832,0.2,0.45028621767171295,0.0,1
markovian,67.0,80.0,0.188496,0.125664,0.062832,0.2,0.43241175119513425,0.0,1
markovian,68.0,80.0,0.188496,0.125664,0.062832,0.2,0.4136691673884565,0.0,1
markovian,69.0,80.0,0.188496,0.125664,0.062832,0.2,0.3948040747496889,0.0,1
markovian,70.0,80.0,0.188496,0.125664,0.062832,0.2,0.3765005661390334,0.0,1
markovian,71.0,80.0,0.188496,0.125664,0.062832,0.2,0.35937235263649614,0.0,1
markovian,72.0,80.0,0.188496,0.125664,0.062832,0.2,0.3439596318998167,0.0,1
markovian,73.0,80.0,0.188496,0.125664,0.062832,0.2,0.3307300217080329,0.0,1
markovian,74.0,80.0,0.188496,0.125664,0.062832,0.2,0.3200818607178174,0.0,1
markovian,75.0,80.0,0.188496,0.125664,0.062832,0.2,0.3123482903409082,0.0,1
markovian,76.0,80.0,0.188496,0.125664,0.062832,0.2,0.30780074320841516,0.0,1
markovian,77.0,80.0,0.188496,0.125664,0.062832,0.2,0.3066507425230013,0.0,1
markovian,78.0,80.0,0.188496,0.125664,0.062832,0.2,0.30904924082133955,0.0,1
markovian,79.0,80.0,0.188496,0.125664,0.062832,0.2,0.3150830838973496,0.0,1
markovian,80.0,80.0,0.188496,0.125664,0.062832,0.2,0.3247685696823387,0.0,1
markovian,81.0,80.0,0.188496,0.125664,0.062832,0.2,0.33804247792951525,0.0,1
markovian,82.0,80.0,0.188496,0.125664,0.062832,0.2,0.35475136577561794,0.0,1
markovian,83.0,80.0,0.188496,0.125664,0.062832,0.2,0.3746403387911779,0.0,1
markovian,84.0,80.0,0.188496,0.125664,0.062832,0.2,0.397342886517916,0.0,1
markovian,85.0,80.0,0.188496,0.125664,0.062832,0.2,0.4223736715803954,0.0,1
markovian,86.0,80.0,0.188496,0.125664,0.062832,0.2,0.44912632680206177,0.0,1
markovian,87.0,80.0,0.188496,0.125664,0.062832,0.2,0.4768782850536187,0.0,1
markovian,88.0,80.0,0.188496,0.125664,0.062832,0.2,0.5048043871375498,0.0,1
markovian,89.0,80.0,0.188496,0.125664,0.062832,0.2,0.5320004483257477,0.0,1
markovian,90.0,80.0,0.188496,0.125664,0.062832,0.2,0.5575171122625333,0.0,1
markovian,91.0,80.0,0.188496,0.125664,0.062832,0.2,0.5804032257195393,0.0,1
markovian,92.0,80.0,0.188496,0.125664,0.062832,0.2,0.5997567252878264,0.0,1
markovian,93.0,80.0,0.188496,0.125664,0.062832,0.2,0.6147797830037947,0.0,1
markovian,94.0,80.0,0.188496,0.125664,0.062832,0.2,0.6248338926104038,0.0,1
markovian,95.0,80.0,0.188496,0.125664,0.062832,0.2,0.629489881526215,0.0,1
markovian,96.0,80.0,0.188496,0.125664,0.062832,0.2,0.6285676711823189,0.0,1
markovian,97.0,80.0,0.188496,0.125664,0.062832,0.2,0.6221610856197572,0.0,1
markovian,98.0,80.0,0.188496,0.125664,0.062832,0.2,0.6106441404545395,0.0,1
markovian,99.0,80.0,0.188496,0.125664,0.062832,0.2,0.5946569406363431,0.0,1
markovian,100.0,80.0,0.188496,0.125664,0.062832,0.2,0.5750713823907885,0.0,1
markovian,101.0,80.0,0.188496,0.125664,0.062832,0.2,0.5529390215049467,0.0,1
markovian,102.0,80.0,0.188496,0.125664,0.062832,0.2,0.5294254318935381,0.0,1
markovian,103.0,80.0,0.188496,0.125664,0.062832,0.2,0.5057368498372838,0.0,1
markovian,104.0,80.0,0.188496,0.125664,0.062832,0.2,0.4830456666771522,0.0,1
markovian,105.0,80.0,0.188496,0.125664,0.062832,0.2,0.4624212931854137,0.0,1
markovian,106.0,80.0,0.188496,0.125664,0.062832,0.2,0.4447720978303236,0.0,1
markovian,107.0,80.0,0.188496,0.125664,0.062832,0.2,0.4308026648131721,0.0,1
markovian,108.0,80.0,0.188496,0.125664,0.062832,0.2,0.4209887619564154,0.0,1
markovian,109.0,80.0,0.188496,0.125664,0.062832,0.2,0.41557043269002314,0.0,1
markovian,110.0,80.0,0.188496,0.125664,0.062832,0.2,0.4145618026479183,0.0,1
markovian,111.0,80.0,0.188496,0.125664,0.062832,0.2,0.4177747399716334,0.0,1
markovian,112.0,80.0,0.188496,0.125664,0.062832,0.2,0.4248525677104355,0.0,1
markovian,113.0,80.0,0.188496,0.125664,0.062832,0.2,0.43530964213354817,0.0,1
markovian,114.0,80.0,0.188496,0.125664,0.062832,0.2,0.4485727419528752,0.0,1
markovian,115.0,80.0,0.188496,0.125664,0.062832,0.2,0.46402075525833353,0.0,1
markovian,116.0,80.0,0.188496,0.125664,0.062832,0.2,0.4810199618878308,0.0,1
markovian,117.0,80.0,0.188496,0.125664,0.062832,0.2,0.49895314002614655,0.0,1
markovian,118.0,80.0,0.188496,0.125664,0.062832,0.2,0.5172416445594918,0.0,1
markovian,119.0,80.0,0.188496,0.125664,0.062832,0.2,0.5353604107762495,0.0,1
markovian,120.0,80.0,0.188496,0.125664,0.062832,0.2,0.5528464688367001,0.0,1
markovian,0.0,80.0,0.251327,0.125664,0.062832,0.2,0.9914931971144676,0.0,1
markovian,1.0,80.0,0.251327,0.125664,0.062832,0.2,0.9803780161094557,0.0,1
markovian,2.0,80.0,0.251327,0.125664,0.062832,0.2,0.962295805043009,0.0,1
markovian,3.0,80.0,0.251327,0.125664,0.062832,0.2,0.938403383378636,0.0,1
markovian,4.0,80.0,0.251327,0.125664,0.062832,0.2,0.9102594911481774,0.0,1
markovian,5.0,80.0,0.251327,0.125664,0.062832,0.2,0.8796676867728279,0.0,1
markovian,6.0,80.0,0.251327,0.125664,0.062832,0.2,0.8485039050098525,0.0,1
markovian,7.0,80.0,0.251327,0.125664,0.062832,0.2,0.8185499319940632,0.0,1
markovian,8.0,80.0,0.251327,0.125664,0.062832,0.2,0.7913513728078891,0.0,1
markovian,9.0,80.0,0.251327,0.125664,0.062832,0.2,0.7681134549625104,0.0,1
markovian,10.0,80.0,0.251327,0.125664,0.062832,0.2,0.7496414098390142,0.0,1
markovian,11.0,80.0,0.251327,0.125664,0.062832,0.2,0.7363254926034464,0.0,1
markovian,12.0,80.0,0.251327,0.125664,0.062832,0.2,0.7281650536293023,0.0,1
markovian,13.0,80.0,0.251327,0.125664,0.062832,0.2,0.7248222014788246,0.0,1
markovian,14.0,80.0,0.251327,0.125664,0.062832,0.2,0.7256937849779602,0.0,1
markovian,15.0,80.0,0.251327,0.125664,0.062832,0.2,0.7299905359898106,0.0,1
markovian,16.0,80.0,0.251327,0.125664,0.062832,0.2,0.7368138189541148,0.0,1
markovian,17.0,80.0,0.251327,0.125664,0.062832,0.2,0.7452229437191578,0.0,1
markovian,18.0,80.0,0.251327,0.125664,0.062832,0.2,0.754288828443777,0.0,1
markovian,19.0,80.0,0.251327,0.125664,0.062832,0.2,0.7631324691380043,0.0,1
markovian,20.0,80.0,0.251327,0.125664,0.062832,0.2,0.7709488634646395,0.0,1
markovian,21.0,80.0,0.251327,0.125664,0.062832,0.2,0.7770185996423582,0.0,1
markovian,22.0,80.0,0.251327,0.125664,0.062832,0.2,0.7807102483951893,0.0,1
markovian,23.0,80.0,0.251327,0.125664,0.062832,0.2,0.7814770725252418,0.0,1
markovian,24.0,80.0,0.251327,0.125664,0.062832,0.2,0.7788515244160743,0.0,1
markovian,25.0,80.0,0.251327,0.125664,0.062832,0.2,0.7724406679064977,0.0,1
markovian,26.0,80.0,0.251327,0.125664,0.062832,0.2,0.7619251417834607,0.0,1
markovian,27.0,80.0,0.251327,0.125664,0.062832,0.2,0.7470636408664133,0.0,1
markovian,28.0,80.0,0.251327,0.125664,0.062832,0.2,0.7277041488569183,0.0,1
markovian,29.0,80.0,0.251327,0.125664,0.062832,0.2,0.7038023048595261,0.0,1
markovian,30.0,80.0,0.251327,0.125664,0.062832,0.2,0.6754462994804591,0.0,1
markovian,31.0,80.0,0.251327,0.125664,0.062832,0.2,0.6428865635679399,0.0,1
markovian,32.0,80.0,0.251327,0.125664,0.062832,0.2,0.6065672556618678,0.0,1
markovian,33.0,80.0,0.251327,0.125664,0.062832,0.2,0.5671552553177988,0.0,1
markovian,34.0,80.0,0.251327,0.125664,0.062832,0.2,0.5255611867577601,0.0,1
markovian,35.0,80.0,0.251327,0.125664,0.062832,0.2,0.48294616661202033,0.0,1
markovian,36.0,80.0,0.251327,0.125664,0.062832,0.2,0.44070778472395816,0.0,1
markovian,37.0,80.0,0.251327,0.125664,0.062832,0.2,0.40043959361710935,0.0,1
markovian,38.0,80.0,0.251327,0.125664,0.062832,0.2,0.36386034451924854,0.0,1
markovian,39.0,80.0,0.251327,0.125664,0.062832,0.2,0.3327124579104293,0.0,1
markovian,40.0,80.0,0.251327,0.125664,0.062832,0.2,0.3086336043049456,0.0,1
markovian,41.0,80.0,0.251327,0.125664,0.062832,0.2,0.29301034235165524,0.0,1
markovian,42.0,80.0,0.251327,0.125664,0.062832,0.2,0.2868277557690506,0.0,1
markovian,43.0,80.0,0.251327,0.125664,0.062832,0.2,0.2905329618990951,0.0,1
markovian,44.0,80.0,0.251327,0.125664,0.062832,0.2,0.3039321916916699,0.0,1
markovian,45.0,80.0,0.251327,0.125664,0.062832,0.2,0.3261400075645696,0.0,1
markovian,46.0,80.0,0.251327,0.125664,0.062832,0.2,0.3555947186788484,0.0,1
markovian,47.0,80.0,0.251327,0.125664,0.062832,0.2,0.3901464069164138,0.0,1
markovian,48.0,80.0,0.251327,0.125664,0.062832,0.2,0.4272141490897936,0.0,1
markovian,49.0,80.0,0.251327,0.125664,0.062832,0.2,0.46399859074261807,0.0,1
markovian,50.0,80.0,0.251327,0.125664,0.062832,0.2,0.49772690956799354,0.0,1
markovian,51.0,80.0,0.251327,0.125664,0.062832,0.2,0.5259012392541316,0.0,1
markovian,52.0,80.0,0.251327,0.125664,0.062832,0.2,0.546520126017267,0.0,1
markovian,53.0,80.0,0.251327,0.125664,0.062832,0.2,0.5582460158598936,0.0,1
markovian,54.0,80.0,0.251327,0.125664,0.062832,0.2,0.5604995703508535,0.0,1
markovian,55.0,80.0,0.251327,0.125664,0.062832,0.2,0.5534723335523314,0.0,1
markovian,56.0,80.0,0.251327,0.125664,0.062832,0.2,0.538060908524412,0.0,1
markovian,57.0,80.0,0.251327,0.125664,0.062832,0.2,0.5157362363495865,0.0,1
markovian,58.0,80.0,0.251327,0.125664,0.062832,0.2,0.4883690640719983,0.0,1
markovian,59.0,80.0,0.251327,0.125664,0.062832,0.2,0.4580362222874792,0.0,1
markovian,60.0,80.0,0.251327,0.125664,0.062832,0.2,0.42683175820465713,0.0,1
markovian,61.0,80.0,0.251327,0.125664,0.062832,0.2,0.3967029302609397,0.0,1
markovian,62.0,80.0,0.251327,0.125664,0.062832,0.2,0.36932475847462354,0.0,1
markovian,63.0,80.0,0.251327,0.125664,0.062832,0.2,0.34601964937667584,0.0,1
markovian,64.0,80.0,0.251327,0.125664,0.062832,0.2,0.32772187860889845,0.0,1
markovian,65.0,80.0,0.251327,0.125664,0.062832,0.2,0.31498137966576367,0.0,1
markovian,66.0,80.0,0.251327,0.125664,0.062832,0.2,0.3079978621164169,0.0,1
