model,time_us,T2_us,lambda_max_rad_per_us,omega_rad_per_us,drive_freq_rad_per_us,dt_us,fidelity_mean,fidelity_std,n_realizations
gaussian,93.0,80.0,0.0,0.125664,0.062832,0.2,0.6979360714081874,0.32270782026887856,40
gaussian,94.0,80.0,0.0,0.125664,0.062832,0.2,0.5982562874931081,0.3199927496589483,40
gaussian,95.0,80.0,0.0,0.125664,0.062832,0.2,0.5065778094393132,0.3515584635738474,40
gaussian,96.0,80.0,0.0,0.125664,0.062832,0.2,0.6099724979559961,0.3464589751402939,40
gaussian,97.0,80.0,0.0,0.125664,0.062832,0.2,0.6361166161044405,0.31652739656829804,40
gaussian,98.0,80.0,0.0,0.125664,0.062832,0.2,0.6723008762689631,0.30137847800866835,40
gaussian,99.0,80.0,0.0,0.125664,0.062832,0.2,0.7090082637705208,0.31105217427389714,40
gaussian,100.0,80.0,0.0,0.125664,0.062832,0.2,0.7374741474855135,0.2633294584372032,40
gaussian,101.0,80.0,0.0,0.125664,0.062832,0.2,0.6691605453484725,0.3543917522622636,40
gaussian,102.0,80.0,0.0,0.125664,0.062832,0.2,0.6976936337176479,0.3395224854283452,40
gaussian,103.0,80.0,0.0,0.125664,0.062832,0.2,0.6712851599094286,0.29967216449956124,40
gaussian,104.0,80.0,0.0,0.125664,0.062832,0.2,0.6090709475608972,0.34103747820569863,40
gaussian,105.0,80.0,0.0,0.125664,0.062832,0.2,0.5527030314737802,0.3919682315145061,40
gaussian,106.0,80.0,0.0,0.125664,0.062832,0.2,0.5916633295640052,0.31756974512712477,40
gaussian,107.0,80.0,0.0,0.125664,0.062832,0.2,0.5272683966812627,0.3764458212543038,40
gaussian,108.0,80.0,0.0,0.125664,0.062832,0.2,0.5064854022445012,0.3353017574145893,40
gaussian,109.0,80.0,0.0,0.125664,0.062832,0.2,0.5001616618397206,0.38403141180577055,40
gaussian,110.0,80.0,0.0,0.125664,0.062832,0.2,0.5729519911133838,0.3474242336192646,40
gaussian,111.0,80.0,0.0,0.125664,0.062832,0.2,0.5836595968670234,0.3147347756849964,40
gaussian,112.0,80.0,0.0,0.125664,0.062832,0.2,0.42988762506732164,0.37375575205902356,40
gaussian,113.0,80.0,0.0,0.125664,0.062832,0.2,0.4788950280828194,0.3871856608664982,40
gaussian,114.0,80.0,0.0,0.125664,0.062832,0.2,0.4449585964421267,0.38070249267758827,40
gaussian,115.0,80.0,0.0,0.125664,0.062832,0.2,0.42939388340968004,0.36033583284857723,40
gaussian,116.0,80.0,0.0,0.125664,0.062832,0.2,0.5780389011646948,0.35975614110481297,40
gaussian,117.0,80.0,0.0,0.125664,0.062832,0.2,0.394720650983997,0.3615758692282944,40
gaussian,118.0,80.0,0.0,0.125664,0.062832,0.2,0.4374650885373675,0.37870976704658066,40
gaussian,119.0,80.0,0.0,0.125664,0.062832,0.2,0.386072915251812,0.37031599840753743,40
gaussian,120.0,80.0,0.0,0.125664,0.062832,0.2,0.4620740197261444,0.35923396037143573,40
gaussian,0.0,80.0,0.062832,0.125664,0.062832,0.2,1.0,0.0,40
gaussian,1.0,80.0,0.062832,0.125664,0.062832,0.2,0.9853152889249867,0.015104777510001614,40
gaussian,2.0,80.0,0.062832,0.125664,0.062832,0.2,0.9730765216525871,0.028947896728165282,40
gaussian,3.0,80.0,0.062832,0.125664,0.062832,0.2,0.9423771034516761,0.07457142247629739,40
gaussian,4.0,80.0,0.062832,0.125664,0.062832,0.2,0.9230074274401598,0.07910064074860501,40
gaussian,5.0,80.0,0.062832,0.125664,0.062832,0.2,0.8699743700166845,0.09952813121845741,40
gaussian,6.0,80.0,0.062832,0.125664,0.062832,0.2,0.867138290422556,0.11416811925149213,40
gaussian,7.0,80.0,0.062832,0.125664,0.062832,0.2,0.748107797607614,0.1673847565054747,40
gaussian,8.0,80.0,0.062832,0.125664,0.062832,0.2,0.7984925010826286,0.16973208811490598,40
gaussian,9.0,80.0,0.062832,0.125664,0.062832,0.2,0.698183395446785,0.1678424419015907,40
gaussian,10.0,80.0,0.062832,0.125664,0.062832,0.2,0.6229116278232665,0.20915933366279923,40
gaussian,11.0,80.0,0.062832,0.125664,0.062832,0.2,0.5422699885210045,0.192142787479172,40
gaussian,12.0,80.0,0.062832,0.125664,0.062832,0.2,0.6009632072067544,0.24038401188835323,40
gaussian,13.0,80.0,0.062832,0.125664,0.062832,0.2,0.5299169729344718,0.20039844322295614,40
gaussian,14.0,80.0,0.062832,0.125664,0.062832,0.2,0.45459868960379807,0.2505877777605264,40
gaussian,15.0,80.0,0.062832,0.125664,0.062832,0.2,0.4395794270547567,0.2223072491611155,40
gaussian,16.0,80.0,0.062832,0.125664,0.062832,0.2,0.42230187442261896,0.21918184082243067,40
gaussian,17.0,80.0,0.062832,0.125664,0.062832,0.2,0.3243811190015383,0.201347243746359,40
gaussian,18.0,80.0,0.062832,0.125664,0.062832,0.2,0.27644050029491823,0.1794264508920111,40
gaussian,19.0,80.0,0.062832,0.125664,0.062832,0.2,0.25110436706402395,0.15558198612069957,40
gaussian,20.0,80.0,0.062832,0.125664,0.062832,0.2,0.25093610289148033,0.1778035734615256,40
gaussian,21.0,80.0,0.062832,0.125664,0.062832,0.2,0.2509764994383981,0.18396475357302927,40
gaussian,22.0,80.0,0.062832,0.125664,0.062832,0.2,0.2238588207663712,0.19694474869033426,40
gaussian,23.0,80.0,0.062832,0.125664,0.062832,0.2,0.22043895929621266,0.1770440373437392,40
gaussian,24.0,80.0,0.062832,0.125664,0.062832,0.2,0.230849027940562,0.18094935587805658,40
gaussian,25.0,80.0,0.062832,0.125664,0.062832,0.2,0.2005942421170575,0.13803531832707894,40
gaussian,26.0,80.0,0.062832,0.125664,0.062832,0.2,0.21940382030253897,0.1492605160390688,40
gaussian,27.0,80.0,0.062832,0.125664,0.062832,0.2,0.2253043230465354,0.16049959320031096,40
gaussian,28.0,80.0,0.062832,0.125664,0.062832,0.2,0.269557530123428,0.18322415314767673,40
gaussian,29.0,80.0,0.062832,0.125664,0.062832,0.2,0.22754172193547717,0.1519722572963043,40
gaussian,30.0,80.0,0.062832,0.125664,0.062832,0.2,0.3121605435495087,0.23655245399663988,40
gaussian,31.0,80.0,0.062832,0.125664,0.062832,0.2,0.28069831844844345,0.21260754333814394,40
gaussian,32.0,80.0,0.062832,0.125664,0.062832,0.2,0.3901532696966047,0.2683320526260547,40
gaussian,33.0,80.0,0.062832,0.125664,0.062832,0.2,0.3773640202907561,0.2505727203798428,40
gaussian,34.0,80.0,0.062832,0.125664,0.062832,0.2,0.3612167809189128,0.24082968233087634,40
gaussian,35.0,80.0,0.062832,0.125664,0.062832,0.2,0.40620942292939216,0.2620637109008141,40
gaussian,36.0,80.0,0.062832,0.125664,0.062832,0.2,0.4840296008565346,0.26822018653714413,40
gaussian,37.0,80.0,0.062832,0.125664,0.062832,0.2,0.4975358972074172,0.2410683422478695,40
gaussian,38.0,80.0,0.062832,0.125664,0.062832,0.2,0.5711108786608936,0.26039298461656907,40
gaussian,39.0,80.0,0.062832,0.125664,0.062832,0.2,0.48070715051196233,0.2908327057362937,40
gaussian,40.0,80.0,0.062832,0.125664,0.062832,0.2,0.5036129073433939,0.28951282731855793,40
gaussian,41.0,80.0,0.062832,0.125664,0.062832,0.2,0.5336996850020682,0.260235400353192,40
gaussian,42.0,80.0,0.062832,0.125664,0.062832,0.2,0.4991675610270976,0.2639730071435131,40
gaussian,43.0,80.0,0.062832,0.125664,0.062832,0.2,0.5145254197741875,0.25262404684593565,40
gaussian,44.0,80.0,0.062832,0.125664,0.062832,0.2,0.5648169984253044,0.22900031831224502,40
gaussian,45.0,80.0,0.062832,0.125664,0.062832,0.2,0.5203671549778862,0.22282053995240325,40
gaussian,46.0,80.0,0.062832,0.125664,0.062832,0.2,0.5370814292254236,0.21541193817070747,40
gaussian,47.0,80.0,0.062832,0.125664,0.062832,0.2,0.5661801245756933,0.19708287259405066,40
gaussian,48.0,80.0,0.062832,0.125664,0.062832,0.2,0.6112896341194598,0.16654939054394202,40
gaussian,49.0,80.0,0.062832,0.125664,0.062832,0.2,0.5258634352993521,0.20637850408688876,40
gaussian,50.0,80.0,0.062832,0.125664,0.062832,0.2,0.5229479962823944,0.18399917172088143,40
gaussian,51.0,80.0,0.062832,0.125664,0.062832,0.2,0.5184108144692419,0.18131182066342533,40
gaussian,52.0,80.0,0.062832,0.125664,0.062832,0.2,0.506772273842439,0.19676061636688424,40
gaussian,53.0,80.0,0.062832,0.125664,0.062832,0.2,0.45325438039662674,0.1966557101977804,40
gaussian,54.0,80.0,0.062832,0.125664,0.062832,0.2,0.4565141587119547,0.1877945985808226,40
gaussian,55.0,80.0,0.062832,0.125664,0.062832,0.2,0.3372516697489568,0.19225176338801095,40
gaussian,56.0,80.0,0.062832,0.125664,0.062832,0.2,0.3503542053564061,0.20914656074484284,40
gaussian,57.0,80.0,0.062832,0.125664,0.062832,0.2,0.3702580989477843,0.1848610823476834,40
gaussian,58.0,80.0,0.062832,0.125664,0.062832,0.2,0.3294510930217748,0.20219448567694767,40
gaussian,59.0,80.0,0.062832,0.125664,0.062832,0.2,0.3160712185718263,0.2061758566510488,40
gaussian,60.0,80.0,0.062832,0.125664,0.062832,0.2,0.30776755491871577,0.19870812200838295,40
gaussian,61.0,80.0,0.062832,0.125664,0.062832,0.2,0.2673440372261594,0.22677826723894734,40
gaussian,62.0,80.0,0.062832,0.125664,0.062832,0.2,0.28182944951987104,0.21996389533621086,40
gaussian,63.0,80.0,0.062832,0.125664,0.062832,0.2,0.280285640287956,0.21006484468075973,40
gaussian,64.0,80.0,0.062832,0.125664,0.062832,0.2,0.2747053556294131,0.2091565982211773,40
gaussian,65.0,80.0,0.062832,0.125664,0.062832,0.2,0.22893896169365915,0.21654061893807014,40
gaussian,66.0,80.0,0.062832,0.125664,0.062832,0.2,0.23914211934294696,0.18534091023830657,40
gaussian,67.0,80.0,0.062832,0.125664,0.062832,0.2,0.21360936967120972,0.18526287151315998,40
gaussian,68.0,80.0,0.062832,0.125664,0.062832,0.2,0.21981253472006174,0.1997244684264505,40
gaussian,69.0,80.0,0.062832,0.125664,0.062832,0.2,0.22151717863658144,0.2128180832982632,40
gaussian,70.0,80.0,0.062832,0.125664,0.062832,0.2,0.21517648952538976,0.22107422843681082,40
gaussian,71.0,80.0,0.062832,0.125664,0.062832,0.2,0.3014346051446236,0.24169181383553326,40
gaussian,72.0,80.0,0.062832,0.125664,0.062832,0.2,0.2788829752196679,0.18329807340129642,40
gaussian,73.0,80.0,0.062832,0.125664,0.062832,0.2,0.2690307012319977,0.19562070070278373,40
gaussian,74.0,80.0,0.062832,0.125664,0.062832,0.2,0.36686976385329306,0.2407664073670474,40
gaussian,75.0,80.0,0.062832,0.125664,0.062832,0.2,0.3940010142349578,0.26654762780458385,40
gaussian,76.0,80.0,0.062832,0.125664,0.062832,0.2,0.4335726006675234,0.2774659014555853,40
gaussian,77.0,80.0,0.062832,0.125664,0.062832,0.2,0.4591422850950016,0.2991622575687168,40
gaussian,78.0,80.0,0.062832,0.125664,0.062832,0.2,0.4000767942017672,0.2994210962952334,40
gaussian,79.0,80.0,0.062832,0.125664,0.062832,0.2,0.5122360983085832,0.3059098034580308,40
gaussian,80.0,80.0,0.062832,0.125664,0.062832,0.2,0.5910221210860367,0.2682381123492672,40
gaussian,81.0,80.0,0.062832,0.125664,0.062832,0.2,0.5899306727318032,0.28379083063535043,40
gaussian,82.0,80.0,0.062832,0.125664,0.062832,0.2,0.5464325418389997,0.302160019591681,40
gaussian,83.0,80.0,0.062832,0.125664,0.062832,0.2,0.5907665186107305,0.2580310426632247,40
gaussian,84.0,80.0,0.062832,0.125664,0.062832,0.2,0.587896400341551,0.254480854055954,40
gaussian,85.0,80.0,0.062832,0.125664,0.062832,0.2,0.6022165918214514,0.31082308716909507,40
gaussian,86.0,80.0,0.062832,0.125664,0.062832,0.2,0.6429704829986544,0.24645506777164594,40
gaussian,87.0,80.0,0.062832,0.125664,0.062832,0.2,0.6662790503385629,0.25391300644855397,40
gaussian,88.0,80.0,0.062832,0.125664,0.062832,0.2,0.7556943559386868,0.20921036968282353,40
gaussian,89.0,80.0,0.062832,0.125664,0.062832,0.2,0.7279801247245705,0.23151621149676568,40
gaussian,90.0,80.0,0.062832,0.125664,0.062832,0.2,0.7079963526286142,0.25239684933544826,40
gaussian,91.0,80.0,0.062832,0.125664,0.062832,0.2,0.7685555035673246,0.22389836100610172,40
gaussian,92.0,80.0,0.062832,0.125664,0.062832,0.2,0.68237893457393,0.269348046608885,40
gaussian,93.0,80.0,0.062832,0.125664,0.062832,0.2,0.7196971356402443,0.25572789131207235,40
gaussian,94.0,80.0,0.062832,0.125664,0.062832,0.2,0.6952579117150519,0.20754604436333482,40
gaussian,95.0,80.0,0.062832,0.125664,0.062832,0.2,0.7253581870923063,0.22076047489607795,40
gaussian,96.0,80.0,0.062832,0.125664,0.062832,0.2,0.7029452998891856,0.2309679631481191,40
gaussian,97.0,80.0,0.062832,0.125664,0.062832,0.2,0.792047865937793,0.22652566985353229,40
gaussian,98.0,80.0,0.062832,0.125664,0.062832,0.2,0.7242581014094602,0.2364760206154195,40
gaussian,99.0,80.0,0.062832,0.125664,0.062832,0.2,0.6191839317982042,0.2614787594669785,40
gaussian,100.0,80.0,0.062832,0.125664,0.062832,0.2,0.6999679176461241,0.273088388460562,40
gaussian,101.0,80.0,0.062832,0.125664,0.062832,0.2,0.7313615423994557,0.2310326330964545,40
gaussian,102.0,80.0,0.062832,0.125664,0.062832,0.2,0.6755795703515538,0.2721854168642602,40
gaussian,103.0,80.0,0.062832,0.125664,0.062832,0.2,0.6264052975033213,0.25829474972347494,40
gaussian,104.0,80.0,0.062832,0.125664,0.062832,0.2,0.6448239388289927,0.2547025519527175,40
gaussian,105.0,80.0,0.062832,0.125664,0.062832,0.2,0.6145530582973316,0.23797159877341426,40
gaussian,106.0,80.0,0.062832,0.125664,0.062832,0.2,0.6173804907590383,0.2955272390538413,40
gaussian,107.0,80.0,0.062832,0.125664,0.062832,0.2,0.5127457890037098,0.2607141593109813,40
gaussian,108.0,80.0,0.062832,0.125664,0.062832,0.2,0.5409738237108533,0.28642278381433606,40
gaussian,109.0,80.0,0.062832,0.125664,0.062832,0.2,0.538953607251828,0.26750298188656346,40
gaussian,110.0,80.0,0.062832,0.125664,0.062832,0.2,0.5765492433591044,0.24727152762118912,40
gaussian,111.0,80.0,0.062832,0.125664,0.062832,0.2,0.6272967814657093,0.2717028033128581,40
gaussian,112.0,80.0,0.062832,0.125664,0.062832,0.2,0.5399170732074043,0.29125376466002634,40
gaussian,113.0,80.0,0.062832,0.125664,0.062832,0.2,0.436823199187775,0.29280069980701606,40
gaussian,114.0,80.0,0.062832,0.125664,0.062832,0.2,0.4510277560721785,0.2540830822586605,40
gaussian,115.0,80.0,0.062832,0.125664,0.062832,0.2,0.4979015122627577,0.27635573127600577,40
gaussian,116.0,80.0,0.062832,0.125664,0.062832,0.2,0.5257190801222894,0.30939011500723795,40
gaussian,117.0,80.0,0.062832,0.125664,0.062832,0.2,0.4229350851420072,0.2603059935040858,40
gaussian,118.0,80.0,0.062832,0.125664,0.062832,0.2,0.4639281929229121,0.30421400069665794,40
gaussian,119.0,80.0,0.062832,0.125664,0.062832,0.2,0.49300185490387244,0.28590446264948755,40
gaussian,120.0,80.0,0.062832,0.125664,0.062832,0.2,0.4329567863898992,0.2707821150840224,40
gaussian,0.0,80.0,0.125664,0.125664,0.062832,0.2,1.0,0.0,40
gaussian,1.0,80.0,0.125664,0.125664,0.062832,0.2,0.9887337381965168,0.015331286643018319,40
gaussian,2.0,80.0,0.125664,0.125664,0.062832,0.2,0.9706866927915172,0.03619891886262532,40
gaussian,3.0,80.0,0.125664,0.125664,0.062832,0.2,0.9495159890287134,0.046225187596281456,40
gaussian,4.0,80.0,0.125664,0.125664,0.062832,0.2,0.9545308389021547,0.045245776540224145,40
gaussian,5.0,80.0,0.125664,0.125664,0.062832,0.2,0.8972059340275937,0.12087964878181233,40
gaussian,6.0,80.0,0.125664,0.125664,0.062832,0.2,0.8468679194555673,0.15206975081285962,40
gaussian,7.0,80.0,0.125664,0.125664,0.062832,0.2,0.809504752169776,0.14131384238990932,40
gaussian,8.0,80.0,0.125664,0.125664,0.062832,0.2,0.7502744737507167,0.1732406385012117,40
gaussian,9.0,80.0,0.125664,0.125664,0.062832,0.2,0.7352426321317128,0.18795612779092039,40
gaussian,10.0,80.0,0.125664,0.125664,0.062832,0.2,0.6537212013981468,0.20444531868096397,40
gaussian,11.0,80.0,0.125664,0.125664,0.062832,0.2,0.6327781574620062,0.13908520645466568,40
gaussian,12.0,80.0,0.125664,0.125664,0.062832,0.2,0.5931196403598635,0.2070998966855152,40
gaussian,13.0,80.0,0.125664,0.125664,0.062832,0.2,0.5353999683923989,0.18169064873533786,40
gaussian,14.0,80.0,0.125664,0.125664,0.062832,0.2,0.511296388144047,0.20021550722905254,40
gaussian,15.0,80.0,0.125664,0.125664,0.062832,0.2,0.4983732306338012,0.17717873427000494,40
gaussian,16.0,80.0,0.125664,0.125664,0.062832,0.2,0.5255282105751269,0.19965535611693266,40
gaussian,17.0,80.0,0.125664,0.125664,0.062832,0.2,0.4569162464097579,0.21608016283778314,40
gaussian,18.0,80.0,0.125664,0.125664,0.062832,0.2,0.43669588239634827,0.17537781934256574,40
gaussian,19.0,80.0,0.125664,0.125664,0.062832,0.2,0.429290353775621,0.157001323879392,40
gaussian,20.0,80.0,0.125664,0.125664,0.062832,0.2,0.4230504361613816,0.13719905434034577,40
gaussian,21.0,80.0,0.125664,0.125664,0.062832,0.2,0.4382056946508809,0.11662627730419535,40
gaussian,22.0,80.0,0.125664,0.125664,0.062832,0.2,0.3816867312928437,0.12600423280420825,40
gaussian,23.0,80.0,0.125664,0.125664,0.062832,0.2,0.3714815611108157,0.11258770305567216,40
gaussian,24.0,80.0,0.125664,0.125664,0.062832,0.2,0.44738140345985344,0.1608774210870176,40
gaussian,25.0,80.0,0.125664,0.125664,0.062832,0.2,0.4366306117918276,0.11975512341531551,40
gaussian,26.0,80.0,0.125664,0.125664,0.062832,0.2,0.44116327458359095,0.1392048836555268,40
gaussian,27.0,80.0,0.125664,0.125664,0.062832,0.2,0.46630286627578477,0.14481315800306888,40
gaussian,28.0,80.0,0.125664,0.125664,0.062832,0.2,0.48260936888819633,0.1602733138487144,40
gaussian,29.0,80.0,0.125664,0.125664,0.062832,0.2,0.43413531970437064,0.13974916418437863,40
gaussian,30.0,80.0,0.125664,0.125664,0.062832,0.2,0.5078660859689421,0.1854520588477915,40
gaussian,31.0,80.0,0.125664,0.125664,0.062832,0.2,0.4761638444655428,0.134141625268143,40
gaussian,32.0,80.0,0.125664,0.125664,0.062832,0.2,0.5150831426178691,0.2067961749575727,40
gaussian,33.0,80.0,0.125664,0.125664,0.062832,0.2,0.46144977828148354,0.19749799906426502,40
gaussian,34.0,80.0,0.125664,0.125664,0.062832,0.2,0.4946527240462064,0.19163416237006423,40
gaussian,35.0,80.0,0.125664,0.125664,0.062832,0.2,0.44221739726566495,0.22004656688185836,40
gaussian,36.0,80.0,0.125664,0.125664,0.062832,0.2,0.46584954974420983,0.17623675022635135,40
gaussian,37.0,80.0,0.125664,0.125664,0.062832,0.2,0.4439033882739404,0.21469902427570256,40
gaussian,38.0,80.0,0.125664,0.125664,0.062832,0.2,0.4517343669182726,0.17169956024822927,40
gaussian,39.0,80.0,0.125664,0.125664,0.062832,0.2,0.41898334399382087,0.19682059113543263,40
gaussian,40.0,80.0,0.125664,0.125664,0.062832,0.2,0.3796042820104366,0.19722287611489397,40
gaussian,41.0,80.0,0.125664,0.125664,0.062832,0.2,0.3778730670004505,0.18997776420416454,40
gaussian,42.0,80.0,0.125664,0.125664,0.062832,0.2,0.3116758558172323,0.1699912805903071,40
gaussian,43.0,80.0,0.125664,0.125664,0.062832,0.2,0.268455362417334,0.14715802509300016,40
gaussian,44.0,80.0,0.125664,0.125664,0.062832,0.2,0.2814076301359244,0.1547661928292831,40
gaussian,45.0,80.0,0.125664,0.125664,0.062832,0.2,0.250939680884308,0.14520972897746487,40
gaussian,46.0,80.0,0.125664,0.125664,0.062832,0.2,0.22706903674220041,0.12994841842946425,40
gaussian,47.0,80.0,0.125664,0.125664,0.062832,0.2,0.1997960520357255,0.11999862702298014,40
gaussian,48.0,80.0,0.125664,0.125664,0.062832,0.2,0.1670202874862295,0.08978676510098586,40
gaussian,49.0,80.0,0.125664,0.125664,0.062832,0.2,0.16062022224855493,0.14886162640062336,40
gaussian,50.0,80.0,0.125664,0.125664,0.062832,0.2,0.14912603120504997,0.10168338865410377,40
gaussian,51.0,80.0,0.125664,0.125664,0.062832,0.2,0.13405404276686417,0.11754411179047934,40
gaussian,52.0,80.0,0.125664,0.125664,0.062832,0.2,0.14890984441230737,0.149824532884564,40
gaussian,53.0,80.0,0.125664,0.125664,0.062832,0.2,0.11426059612452497,0.11817811209868136,40
gaussian,54.0,80.0,0.125664,0.125664,0.062832,0.2,0.14214999592752736,0.14084318975247187,40
gaussian,55.0,80.0,0.125664,0.125664,0.062832,0.2,0.14360599442685776,0.1466382489895852,40
gaussian,56.0,80.0,0.125664,0.125664,0.062832,0.2,0.15862419919893284,0.1473883145466814,40
gaussian,57.0,80.0,0.125664,0.125664,0.062832,0.2,0.1685156401893161,0.12452579042016283,40
gaussian,58.0,80.0,0.125664,0.125664,0.062832,0.2,0.18967148062081693,0.14917986943182124,40
gaussian,59.0,80.0,0.125664,0.125664,0.062832,0.2,0.17873059668933539,0.1542131570549088,40
gaussian,60.0,80.0,0.125664,0.125664,0.062832,0.2,0.24140880126628667,0.19382559658583895,40
gaussian,61.0,80.0,0.125664,0.125664,0.062832,0.2,0.23980204741899538,0.18171212889000604,40
gaussian,62.0,80.0,0.125664,0.125664,0.062832,0.2,0.25585901254774857,0.2091986133372007,40
gaussian,63.0,80.0,0.125664,0.125664,0.062832,0.2,0.3404151451622737,0.22415509994203603,40
gaussian,64.0,80.0,0.125664,0.125664,0.062832,0.2,0.32105109302356344,0.2271466663866085,40
gaussian,65.0,80.0,0.125664,0.125664,0.062832,0.2,0.4183198324358045,0.20757946589684426,40
gaussian,66.0,80.0,0.125664,0.125664,0.062832,0.2,0.37724757412985577,0.22714979966605936,40
gaussian,67.0,80.0,0.125664,0.125664,0.062832,0.2,0.4319834697930792,0.21541758494775298,40
gaussian,68.0,80.0,0.125664,0.125664,0.062832,0.2,0.4159325774277415,0.23742441903310868,40
gaussian,69.0,80.0,0.125664,0.125664,0.062832,0.2,0.48190309964052014,0.2114658582072112,40
gaussian,70.0,80.0,0.125664,0.125664,0.062832,0.2,0.4998350612348535,0.22324802202818797,40
gaussian,71.0,80.0,0.125664,0.125664,0.062832,0.2,0.48423013006036086,0.2531544832417474,40
gaussian,72.0,80.0,0.125664,0.125664,0.062832,0.2,0.5281841143991809,0.2455977897016877,40
gaussian,73.0,80.0,0.125664,0.125664,0.062832,0.2,0.5366588181615612,0.2695426522298241,40
gaussian,74.0,80.0,0.125664,0.125664,0.062832,0.2,0.5085432871428684,0.23273107296011478,40
gaussian,75.0,80.0,0.125664,0.125664,0.062832,0.2,0.5409521733967537,0.21009160070826965,40
gaussian,76.0,80.0,0.125664,0.125664,0.062832,0.2,0.6066599129720806,0.28049389845301254,40
gaussian,77.0,80.0,0.125664,0.125664,0.062832,0.2,0.603640363039377,0.2341188961952616,40
gaussian,78.0,80.0,0.125664,0.125664,0.062832,0.2,0.5860358576751821,0.22947114458595042,40
gaussian,79.0,80.0,0.125664,0.125664,0.062832,0.2,0.6401822170283951,0.2521201051625018,40
gaussian,80.0,80.0,0.125664,0.125664,0.062832,0.2,0.5663691846196196,0.21549801554949338,40
gaussian,81.0,80.0,0.125664,0.125664,0.062832,0.2,0.6344905486746469,0.2017723163304962,40
gaussian,82.0,80.0,0.125664,0.125664,0.062832,0.2,0.6158855855704385,0.22957886579007702,40
gaussian,83.0,80.0,0.125664,0.125664,0.062832,0.2,0.6693272322554309,0.23665308537413496,40
gaussian,84.0,80.0,0.125664,0.125664,0.062832,0.2,0.6054233495687529,0.26940443328546587,40
gaussian,85.0,80.0,0.125664,0.125664,0.062832,0.2,0.6656823047689965,0.21127255506856987,40
gaussian,86.0,80.0,0.125664,0.125664,0.062832,0.2,0.6466542895382027,0.22014151340167037,40
gaussian,87.0,80.0,0.125664,0.125664,0.062832,0.2,0.6761510643125288,0.19354792131205942,40
gaussian,88.0,80.0,0.125664,0.125664,0.062832,0.2,0.699411968573734,0.22277892287077372,40
gaussian,89.0,80.0,0.125664,0.125664,0.062832,0.2,0.6136323713560087,0.20975588387453942,40
gaussian,90.0,80.0,0.125664,0.125664,0.062832,0.2,0.724044144569658,0.20762141863753625,40
gaussian,91.0,80.0,0.125664,0.125664,0.062832,0.2,0.6598749102936332,0.27535848761058446,40
gaussian,92.0,80.0,0.125664,0.125664,0.062832,0.2,0.7369426318416823,0.18410851669219883,40
gaussian,93.0,80.0,0.125664,0.125664,0.062832,0.2,0.7454416055557987,0.14702192053041938,40
gaussian,94.0,80.0,0.125664,0.125664,0.062832,0.2,0.7122468287995395,0.25056272075674285,40
gaussian,95.0,80.0,0.125664,0.125664,0.062832,0.2,0.7114351066053185,0.21593962280949844,40
gaussian,96.0,80.0,0.125664,0.125664,0.062832,0.2,0.7190868509702047,0.22058063138570688,40
gaussian,97.0,80.0,0.125664,0.125664,0.062832,0.2,0.6616999325615598,0.22523513483923213,40
gaussian,98.0,80.0,0.125664,0.125664,0.062832,0.2,0.7447682651640595,0.18012581711608003,40
gaussian,99.0,80.0,0.125664,0.125664,0.062832,0.2,0.7103893558848482,0.265778689003006,40
gaussian,100.0,80.0,0.125664,0.125664,0.062832,0.2,0.7493423552812388,0.19882484622256544,40
gaussian,101.0,80.0,0.125664,0.125664,0.062832,0.2,0.7307321634210248,0.18733844572718078,40
gaussian,102.0,80.0,0.125664,0.125664,0.062832,0.2,0.7584358737294812,0.18152572112757234,40
gaussian,103.0,80.0,0.125664,0.125664,0.062832,0.2,0.8037816575626524,0.1765950093804918,40
gaussian,104.0,80.0,0.125664,0.125664,0.062832,0.2,0.6664022872919247,0.2062978453345299,40
gaussian,105.0,80.0,0.125664,0.125664,0.062832,0.2,0.7459478201026917,0.2037054310326946,40
gaussian,106.0,80.0,0.125664,0.125664,0.062832,0.2,0.6774541902495415,0.23683441004377256,40
gaussian,107.0,80.0,0.125664,0.125664,0.062832,0.2,0.6795394621510018,0.2202830287536352,40
gaussian,108.0,80.0,0.125664,0.125664,0.062832,0.2,0.7271805366559091,0.18814473520082198,40
gaussian,109.0,80.0,0.125664,0.125664,0.062832,0.2,0.652898151170604,0.2506708993525706,40
gaussian,110.0,80.0,0.125664,0.125664,0.062832,0.2,0.68973069919553,0.22512576248087407,40
gaussian,111.0,80.0,0.125664,0.125664,0.062832,0.2,0.6233656915478585,0.2906483471220326,40
gaussian,112.0,80.0,0.125664,0.125664,0.062832,0.2,0.6797619694684658,0.19291939640276468,40
gaussian,113.0,80.0,0.125664,0.125664,0.062832,0.2,0.7011193505239398,0.19026468350555178,40
gaussian,114.0,80.0,0.125664,0.125664,0.062832,0.2,0.6918776037914464,0.23723196013140538,40
gaussian,115.0,80.0,0.125664,0.125664,0.062832,0.2,0.5498424131749997,0.2704034780242117,40
gaussian,116.0,80.0,0.125664,0.125664,0.062832,0.2,0.6347982372415217,0.2854425043815253,40
gaussian,117.0,80.0,0.125664,0.125664,0.062832,0.2,0.638615054753096,0.2757827488620468,40
gaussian,118.0,80.0,0.125664,0.125664,0.062832,0.2,0.5796703402028507,0.27796297984548196,40
gaussian,119.0,80.0,0.125664,0.125664,0.062832,0.2,0.6178980336940889,0.23180090902660658,40
